"guide","point_est","gene_name","lower_ci","upper_ci","p_onetail","p_twotail","fdr"
"Actr8_1",0.678168136927061,"Actr8",0.521200395495059,0.834073800863495,0,0,0
"Actr8_2",0.750695781693992,"Actr8",0.597445098174315,0.957665484127799,0,0,0
"Actr8_3",0.725399335600705,"Actr8",0.652121268283093,0.889145143960626,0,0,0
"Aebp2_1",0.926514975127225,"Aebp2",0.769105145983647,1.04125505734116,0.2,0.4,0.587878787878788
"Aebp2_2",0.94231293964598,"Aebp2",0.797947968802666,1.13769014695484,0.3,0.6,0.732075471698113
"Aebp2_3",0.857924839568966,"Aebp2",0.75155763959144,1.09297240701904,0.1,0.2,0.389949748743719
"Alkbh3_1",0.965005275401078,"Alkbh3",0.889298786092403,1.05126875555417,0.3,0.6,0.732075471698113
"Alkbh3_2",0.852129792071319,"Alkbh3",0.699866742872388,0.964586674288131,0,0,0
"Alkbh3_3",0.977824736820255,"Alkbh3",0.88719121284072,1.11067993440427,0.2,0.4,0.587878787878788
"Arid1a_1",1.2956053604204,"Arid1a",1.13456379361781,1.54036964900163,0,0,0
"Arid1a_3",1.18855470590457,"Arid1a",1.05940405543536,1.36344006296014,0,0,0
"Arid2_1",0.827162971551066,"Arid2",0.712926045193924,0.965026641291921,0,0,0
"Arid2_2",0.703368797303049,"Arid2",0.59715738220137,0.803226840450022,0,0,0
"Arid2_3",0.742135135942878,"Arid2",0.64298847473903,0.820673145911637,0,0,0
"Arid4a_1",0.96869367932736,"Arid4a",0.807216047796544,1.19535539599998,0.3,0.6,0.732075471698113
"Arid4a_2",1.64849905729021,"Arid4a",1.42291021554385,1.95774140929485,0,0,0
"Arid4a_3",1.58473316460362,"Arid4a",1.42625449332518,1.86137867159655,0,0,0
"Arid4b_1",0.748431502638479,"Arid4b",0.675083473432739,0.796968767739935,0,0,0
"Arid4b_2",0.907193582294799,"Arid4b",0.730272942947524,1.11664060151162,0.2,0.4,0.587878787878788
"Arid4b_3",0.778920752249494,"Arid4b",0.65243946725225,0.880768499192663,0,0,0
"Ash1l_1",0.948762342005258,"Ash1l",0.770884598825536,1.16105300603083,0.3,0.6,0.732075471698113
"Ash1l_2",1.16103839997351,"Ash1l",0.928103329788061,1.35227596121116,0.2,0.4,0.587878787878788
"Ash1l_3",0.971149746833048,"Ash1l",0.842784278863109,1.15754823375695,0.4,0.8,0.841192411924119
"Ash2l_1",1.1115621107482,"Ash2l",1.02647075933305,1.20716863700929,0,0,0
"Ash2l_2",1.6653457016571,"Ash2l",1.51293495364461,1.85821137553458,0,0,0
"Ash2l_3",0.986014082760368,"Ash2l",0.848637003365208,1.09651743195225,0.4,0.8,0.841192411924119
"Asxl1_1",0.864612623262052,"Asxl1",0.665124932702869,1.03096703730004,0.2,0.4,0.587878787878788
"Asxl1_2",0.916839903136376,"Asxl1",0.816010756031648,1.03861460623815,0.2,0.4,0.587878787878788
"Asxl1_3",1.28058579636847,"Asxl1",1.06834401831219,1.43523962265409,0,0,0
"Asxl2_1",1.9692991172034,"Asxl2",1.61640828508351,2.24329297325801,0,0,0
"Asxl2_2",2.19034623006879,"Asxl2",1.90739660580889,2.57931659604145,0,0,0
"Asxl2_3",2.26531346004577,"Asxl2",1.70369866764179,2.94276446006256,0,0,0
"Atf2_1",0.972666359258868,"Atf2",0.720888350913844,1.43350303904493,0.4,0.8,0.841192411924119
"Atf2_2",0.918291981800197,"Atf2",0.806671433929494,1.01236619649208,0.2,0.4,0.587878787878788
"Atf2_3",0.980450778217119,"Atf2",0.793696101225144,1.19743821202379,0.4,0.8,0.841192411924119
"Atf7ip_1",0.913349957321216,"Atf7ip",0.770017939717893,1.12118107128045,0.3,0.6,0.732075471698113
"Atf7ip_2",0.807243315910615,"Atf7ip",0.667942728030694,1.01410274865221,0.1,0.2,0.389949748743719
"Atf7ip_3",1.02198731951799,"Atf7ip",0.829986134720982,1.2948882471954,0.4,0.8,0.841192411924119
