"guide","point_est","gene_name","lower_ci","upper_ci","p_onetail","p_twotail","fdr"
"Ehmt1_1",0.895260391137208,"Ehmt1",0.689888749726611,1.0608433694875,0.2,0.4,0.55133214920071
"Ehmt1_2",0.897535670091836,"Ehmt1",0.823311608549229,0.994225331531459,0.1,0.2,0.33448275862069
"Ehmt1_3",0.889951819579045,"Ehmt1",0.754255636449108,1.03037240893107,0.2,0.4,0.55133214920071
"Ehmt2_1",0.763621053626881,"Ehmt2",0.679860301174965,0.866599153380416,0,0,0
"Ehmt2_2",0.97826561870843,"Ehmt2",0.749165442946157,1.14136339143599,0.5,1,1
"Ehmt2_3",0.860526300412537,"Ehmt2",0.714300341826412,1.03370819593365,0.2,0.4,0.55133214920071
"Ep300_1",0.967627460006335,"Ep300",0.84121287148178,1.07104553117874,0.4,0.8,0.841192411924119
"Ep300_2",1.03810482061699,"Ep300",0.925358174082297,1.21098761794698,0.3,0.6,0.706525037936267
"Ep300_3",0.806155811113709,"Ep300",0.732210888855374,0.937256637105533,0,0,0
"Ep400_1",0.968487492404447,"Ep400",0.803502700027804,1.32755555031861,0.2,0.4,0.55133214920071
"Ep400_2",0.966775891789652,"Ep400",0.81526789122418,1.14010925417843,0.4,0.8,0.841192411924119
"Ep400_3",0.889799531054471,"Ep400",0.758734702338352,0.988619153854352,0,0,0
"Epc1_1",1.01663548684649,"Epc1",0.957407962251561,1.10708442047073,0.5,1,1
"Epc1_2",0.924267823648972,"Epc1",0.877419910825242,0.980762394375287,0,0,0
"Epc1_3",0.902793004474598,"Epc1",0.858756838831634,1.00677705170668,0.1,0.2,0.33448275862069
"Epc2_1",0.894169980650512,"Epc2",0.752806721040794,1.12579103666629,0.1,0.2,0.33448275862069
"Epc2_2",0.922426656325428,"Epc2",0.878533893294614,0.979235742694781,0,0,0
"Epc2_3",0.89474320900391,"Epc2",0.831869087557639,0.992443482635421,0.1,0.2,0.33448275862069
"Eya2_1",0.929931549826215,"Eya2",0.854576629374352,1.0147171758317,0.1,0.2,0.33448275862069
"Eya2_2",0.965449549846822,"Eya2",0.863965120469483,1.11144019534728,0.4,0.8,0.841192411924119
"Eya2_3",1.0224097245614,"Eya2",0.918865020399111,1.15632489385165,0.5,1,1
"Ezh2_1",1.05485837725899,"Ezh2",0.971433164134409,1.15033581712061,0.3,0.6,0.706525037936267
"Ezh2_2",1.06626515008243,"Ezh2",0.918920549114296,1.29530090853583,0.2,0.4,0.55133214920071
"Ezh2_3",1.07923981495919,"Ezh2",0.954800130557099,1.24833853455893,0.2,0.4,0.55133214920071
"Fxr1_1",1.17304045466635,"Fxr1",1.05764343877546,1.3060748135206,0,0,0
"Fxr1_2",1.06732930172157,"Fxr1",0.937472455079881,1.28719401135577,0.5,1,1
"Fxr1_3",1.04681531030366,"Fxr1",0.896456813748026,1.1927889156803,0.4,0.8,0.841192411924119
"Gatad2a_1",0.976325260788215,"Gatad2a",0.877572454069543,1.06388862754884,0.3,0.6,0.706525037936267
"Gatad2a_2",0.825812402185671,"Gatad2a",0.698832111028977,1.00193974716295,0.1,0.2,0.33448275862069
"Gatad2a_3",0.934838733901063,"Gatad2a",0.834652650132476,1.01426501958387,0.1,0.2,0.33448275862069
"Gatad2b_1",0.943739590706167,"Gatad2b",0.782496451811066,1.04774617439095,0.3,0.6,0.706525037936267
"Gatad2b_2",0.955379112836701,"Gatad2b",0.857117199205207,1.06164418698847,0.3,0.6,0.706525037936267
"Gatad2b_3",0.86144020304425,"Gatad2b",0.783013529441302,0.926427283671568,0,0,0
"Gclc_1",0.867063552105495,"Gclc",0.818462767693185,0.961837305197133,0,0,0
"Gclc_2",0.946870870439864,"Gclc",0.900826010267904,1.00576091260139,0.1,0.2,0.33448275862069
"Gclc_3",0.947847872966919,"Gclc",0.841930113851843,1.05742428829024,0.1,0.2,0.33448275862069
"Glyr1_1",1.65970081873667,"Glyr1",1.32915298018612,2.02247730124624,0,0,0
"Glyr1_2",1.35475701262066,"Glyr1",1.18296546599564,1.51148072547378,0,0,0
"Glyr1_3",1.23794499987788,"Glyr1",1.08727304076179,1.54722650514026,0,0,0
"Gss_1",0.966864673364109,"Gss",0.828551238130007,1.18447508943107,0.3,0.6,0.706525037936267
"Gss_2",1.08994724600023,"Gss",0.906598264120718,1.26690012453087,0.1,0.2,0.33448275862069
"Gss_3",1.02821640146337,"Gss",0.934274093620877,1.11061579706803,0.4,0.8,0.841192411924119
"Gtf3c1_1",0.661397967177456,"Gtf3c1",0.557342564082932,0.803335128964383,0,0,0
"Gtf3c1_2",0.707877407407984,"Gtf3c1",0.638184734020525,0.830401305481444,0,0,0
"Gtf3c1_3",0.754634847260164,"Gtf3c1",0.639229422842118,0.85566487005173,0,0,0
"Hat1_1",0.784679161923496,"Hat1",0.693146151272311,0.856382321102369,0,0,0
"Hat1_2",0.827638482843743,"Hat1",0.7319113456769,0.923654553076052,0,0,0
"Hat1_3",0.961276266845452,"Hat1",0.866708790866886,1.08726542074483,0.3,0.6,0.706525037936267
"Hcfc1_1",0.834557312834873,"Hcfc1",0.734336177113375,0.942843814553177,0,0,0
"Hcfc1_2",0.725991328105967,"Hcfc1",0.643849220379241,0.824137230495387,0,0,0
"Hcfc1_3",0.8348253532339,"Hcfc1",0.72820323684956,0.948767158521479,0,0,0
"Hdac1_1",1.0402226918728,"Hdac1",0.949900057117389,1.11784550595178,0.3,0.6,0.706525037936267
"Hdac1_2",1.26656541338294,"Hdac1",1.15462844197504,1.36967837276788,0,0,0
"Hdac1_3",1.20590509547683,"Hdac1",1.11277705635039,1.35192127249189,0,0,0
"Hdac2_1",0.930232290736021,"Hdac2",0.817220912139641,0.976759584997378,0,0,0
"Hdac2_2",1.01349095771637,"Hdac2",0.884118861928777,1.25365705977519,0.5,1,1
"Hdac2_3",0.995520824607905,"Hdac2",0.864162817930988,1.14086551218619,0.4,0.8,0.841192411924119
"Hdac3_1",0.723190772451982,"Hdac3",0.664249464246829,0.80896202904738,0,0,0
"Hdac3_2",0.786832775481416,"Hdac3",0.670065543829477,0.879347671330097,0,0,0
"Hdac3_3",0.871017241759584,"Hdac3",0.757336634575105,0.976574923508417,0,0,0
"Hdac5_1",1.08389728945719,"Hdac5",0.904788366108924,1.18082900034889,0.1,0.2,0.33448275862069
"Hdac5_2",0.946632946811274,"Hdac5",0.721947499091585,1.09290769657646,0.5,1,1
"Hdac5_3",0.987589425543891,"Hdac5",0.874116823547715,1.09637470679423,0.5,1,1
"Hdac7_1",1.38191376643124,"Hdac7",1.17930929977137,1.62370297987409,0,0,0
"Hdac7_2",0.950688971585409,"Hdac7",0.840500323912281,1.07373718962999,0.2,0.4,0.55133214920071
"Hdac7_3",1.21225023890265,"Hdac7",1.09538961163894,1.3489735104013,0,0,0
"Hdgf_1",1.43967117080174,"Hdgf",1.22591882667268,1.67528926537735,0,0,0
"Hdgf_2",1.26589240771298,"Hdgf",1.08835043670386,1.41807733600291,0,0,0
"Hdgf_3",0.8825712880808,"Hdgf",0.643304687302611,1.22565018879407,0.2,0.4,0.55133214920071
"Ift140_1",0.910970650434257,"Ift140",0.831041902321598,1.0054056807882,0.1,0.2,0.33448275862069
"Ift140_2",0.983458741675723,"Ift140",0.927376313854221,1.04827738058274,0.3,0.6,0.706525037936267
"Ift140_3",0.926559927806763,"Ift140",0.789007558454744,1.03679151928476,0.4,0.8,0.841192411924119
"Ift80_1",0.902899644579822,"Ift80",0.787734511691257,0.989509375841134,0,0,0
"Ift80_2",1.0151736410198,"Ift80",0.835324356069324,1.24771645125899,0.5,1,1
"Ift80_3",1.08419490713744,"Ift80",0.925219383873943,1.24481835026493,0.2,0.4,0.55133214920071
"Ing1_1",1.12016960057876,"Ing1",0.960628968925517,1.29609852361044,0.1,0.2,0.33448275862069
"Ing1_2",1.13559244984795,"Ing1",1.02947611294998,1.22653204614738,0,0,0
"Ing1_3",1.36491486469435,"Ing1",1.1761678450431,1.58480545388857,0,0,0
"Ing2_1",1.04401134007181,"Ing2",0.941145478686987,1.15269021444817,0.2,0.4,0.55133214920071
"Ing2_2",1.00802430785256,"Ing2",0.883170911619891,1.1987973216767,0.4,0.8,0.841192411924119
"Ing2_3",1.16170083049233,"Ing2",1.07931866809618,1.23108456401081,0,0,0
"Ing3_1",0.903826858583479,"Ing3",0.806455497253092,1.050021601988,0.1,0.2,0.33448275862069
"Ing3_2",0.811769232721226,"Ing3",0.681274255735504,0.899220872848148,0,0,0
"Ing3_3",0.875540641843952,"Ing3",0.706008962919258,1.10202595680016,0.2,0.4,0.55133214920071
"Ing4_1",0.895620356176729,"Ing4",0.846214408214813,0.992244440639344,0.1,0.2,0.33448275862069
"Ing4_2",0.954559516375416,"Ing4",0.865565813564735,1.04094403702934,0.1,0.2,0.33448275862069
"Ing4_3",0.771163396582248,"Ing4",0.676948017895262,0.840819637954109,0,0,0
"Ino80c_1",0.816078981797989,"Ino80c",0.721165922341263,0.890197924869666,0,0,0
"Ino80c_2",1.02571586139141,"Ino80c",0.93094307011224,1.09869859016125,0.4,0.8,0.841192411924119
"Ino80c_3",0.780846857858687,"Ino80c",0.716763778998241,0.83524800838071,0,0,0
"Ino80d_1",0.816173006086714,"Ino80d",0.737096026063479,0.912373061829345,0,0,0
"Ino80d_2",0.926956224616701,"Ino80d",0.790214616189464,1.05523509058214,0.2,0.4,0.55133214920071
"Ino80d_3",0.819552201730439,"Ino80d",0.716041020289717,0.937478898818673,0,0,0
"Jade3_1",0.887011646877091,"Jade3",0.81214387451712,1.0181595746805,0.1,0.2,0.33448275862069
"Jade3_2",0.917282864822858,"Jade3",0.809026419829583,1.04193123131576,0.2,0.4,0.55133214920071
"Jade3_3",0.907972514596245,"Jade3",0.783427787251102,0.973054227363804,0,0,0
"Jarid2_1",0.974462855406439,"Jarid2",0.864256693647468,1.09413806065023,0.3,0.6,0.706525037936267
"Jarid2_2",1.06047823346557,"Jarid2",1.00201807680783,1.1502427038877,0.1,0.2,0.33448275862069
"Jarid2_3",1.11633609895055,"Jarid2",0.992000725332215,1.19047915240379,0.1,0.2,0.33448275862069
"Jmjd1c_1",0.967964201835973,"Jmjd1c",0.850169264361672,1.03939514044522,0.4,0.8,0.841192411924119
"Jmjd1c_2",1.0738176323156,"Jmjd1c",1.02160754609121,1.1535877140266,0,0,0
"Jmjd1c_3",0.913507743168068,"Jmjd1c",0.765026205070074,1.04297094166422,0.2,0.4,0.55133214920071
"Jmjd6_1",1.15963298525288,"Jmjd6",0.933045028470447,1.52550904791371,0.1,0.2,0.33448275862069
"Jmjd6_2",0.978990042963051,"Jmjd6",0.835580599939656,1.14782829409262,0.3,0.6,0.706525037936267
"Jmjd6_3",0.789290105255367,"Jmjd6",0.67956823903799,0.929428870643496,0,0,0
"Jmjd8_1",0.976695019263112,"Jmjd8",0.790400243972661,1.08783780781924,0.4,0.8,0.841192411924119
