"guide","point_est","gene_name","lower_ci","upper_ci","p_onetail","p_twotail","fdr"
"sgSafe25",0.973389561910743,"sgSafe25",0.802993474626237,1.09149857999062,0.4,0.8,0.851577503429355
"sgSafe26",0.921217628726794,"sgSafe26",0.75490352207405,1.1705021107046,0.3,0.6,0.74140127388535
"sgSafe27",1.01021339012383,"sgSafe27",0.842949379786812,1.25186903308836,0.5,1,1
"sgSafe28",0.889228574170463,"sgSafe28",0.804404701014718,1.0163590507424,0.1,0.2,0.371291866028708
"sgSafe29",0.942037808264975,"sgSafe29",0.752985593328622,1.15133646001036,0.2,0.4,0.592366412213741
"sgSafe3",1.23733375197804,"sgSafe3",1.06194825636908,1.42440893826475,0,0,0
"sgSafe30",1.08168773623028,"sgSafe30",0.990403769101209,1.23970402892766,0.3,0.6,0.74140127388535
"sgSafe31",0.792402039854469,"sgSafe31",0.604129397521527,0.937475768640974,0,0,0
"sgSafe32",1.08714094860986,"sgSafe32",1.01548855442589,1.21217293649482,0,0,0
"sgSafe33",0.980375430202413,"sgSafe33",0.803258500875709,1.09893198397768,0.5,1,1
"sgSafe34",1.02027989465161,"sgSafe34",0.90971833705804,1.10734829751357,0.4,0.8,0.851577503429355
"sgSafe35",0.994738707308313,"sgSafe35",0.875725329771238,1.11654918144834,0.5,1,1
"sgSafe36",0.812538099306137,"sgSafe36",0.68701903402458,0.92463603954958,0,0,0
"sgSafe37",0.944400384425092,"sgSafe37",0.843008691658497,1.15142707699108,0.2,0.4,0.592366412213741
"sgSafe38",1.00135569400931,"sgSafe38",0.913174396617389,1.20184528062212,0.3,0.6,0.74140127388535
"sgSafe39",0.922983868744668,"sgSafe39",0.765805136631568,1.02750559617923,0.3,0.6,0.74140127388535
"sgSafe4",1.04202486329323,"sgSafe4",0.952927841247718,1.11078332122735,0.4,0.8,0.851577503429355
"sgSafe40",1.03323888548538,"sgSafe40",0.880964092335335,1.19722788438631,0.4,0.8,0.851577503429355
"sgSafe41",1.0682063583364,"sgSafe41",0.862503299475077,1.36432255329564,0.4,0.8,0.851577503429355
"sgSafe42",0.894692801769523,"sgSafe42",0.781037352969854,1.03555623217177,0.2,0.4,0.592366412213741
"sgSafe5",0.801085342596481,"sgSafe5",0.708915503999347,0.931845487908105,0,0,0
"sgSafe6",0.976216178292346,"sgSafe6",0.778774714457291,1.30020365855935,0.2,0.4,0.592366412213741
"sgSafe7",1.18282635348086,"sgSafe7",1.00559640247453,1.37894406240784,0.1,0.2,0.371291866028708
"sgSafe8",1.28861341066161,"sgSafe8",1.01782416319889,1.52212148825664,0.1,0.2,0.371291866028708
"sgSafe9",0.912229282361166,"sgSafe9",0.750172086308065,1.05317441163148,0.3,0.6,0.74140127388535
"Sirt1_1",0.855405302809552,"Sirt1",0.72976930441622,0.945468195341054,0,0,0
"Sirt1_2",1.15586845685022,"Sirt1",1.00222710222057,1.30964104832169,0.1,0.2,0.371291866028708
"Sirt1_3",0.868030648314454,"Sirt1",0.737817361976159,0.986112171277996,0,0,0
"Sirt2_1",0.989053044963996,"Sirt2",0.892646598272038,1.16402692304907,0.4,0.8,0.851577503429355
"Sirt2_2",1.04972673782047,"Sirt2",0.921091275132611,1.17735473220029,0.3,0.6,0.74140127388535
"Sirt2_3",1.0089646236068,"Sirt2",0.874779444439869,1.24322536127009,0.3,0.6,0.74140127388535
"Sirt7_1",0.797300667271641,"Sirt7",0.667606922948871,0.904722679542777,0,0,0
"Sirt7_2",1.22271327367722,"Sirt7",1.02243784936495,1.44031235614487,0,0,0
"Sirt7_3",0.861938332638237,"Sirt7",0.730639170228345,0.975387928979041,0,0,0
"Smarca2_1",1.29794802906692,"Smarca2",0.974053553622462,1.82883208830497,0.1,0.2,0.371291866028708
"Smarca2_2",0.993630516482812,"Smarca2",0.845212417744446,1.16751297587945,0.4,0.8,0.851577503429355
"Smarca2_3",1.16195321025773,"Smarca2",1.05524788227749,1.32963470874248,0,0,0
"Smarca4_1",0.822168746818256,"Smarca4",0.612654800849833,1.07693158934595,0.1,0.2,0.371291866028708
"Smarca4_2",0.800256154761248,"Smarca4",0.686893838105053,0.927527747068781,0,0,0
"Smarca4_3",1.08704513336888,"Smarca4",0.873969674257753,1.38687092476616,0.4,0.8,0.851577503429355
"Smarca5_1",0.97587331513616,"Smarca5",0.865959836837871,1.11994347025399,0.5,1,1
"Smarca5_2",0.883827495411535,"Smarca5",0.752987749174886,1.05202540401285,0.2,0.4,0.592366412213741
"Smarca5_3",0.592478354272471,"Smarca5",0.472758412751883,0.711754996931775,0,0,0
"Smarcb1_1",0.860896245049032,"Smarcb1",0.688157316718669,1.12881328158982,0.3,0.6,0.74140127388535
"Smarcb1_2",1.10190503520658,"Smarcb1",0.908245699141185,1.38187650761433,0.3,0.6,0.74140127388535
"Smarcb1_3",0.51800401873034,"Smarcb1",0.419070541271187,0.656266330302728,0,0,0
"Smarcc1_1",1.01898745974066,"Smarcc1",0.967371501440477,1.10930199675262,0.5,1,1
"Smarcc1_2",0.853172293131241,"Smarcc1",0.669791190880599,1.03369751513378,0.2,0.4,0.592366412213741
"Smarcc1_3",0.984770767619829,"Smarcc1",0.877107084487511,1.08132081459495,0.5,1,1
"Smarcc2_1",0.893360136440894,"Smarcc2",0.704590320035746,1.20599322501705,0.2,0.4,0.592366412213741
"Smarcc2_2",0.997840525553011,"Smarcc2",0.830528253989591,1.148470473893,0.5,1,1
"Smarcc2_3",1.0041606835316,"Smarcc2",0.903151064212452,1.11666985890734,0.4,0.8,0.851577503429355
"Smarcd2_1",0.857143693919648,"Smarcd2",0.664021189996853,0.991681749454065,0.1,0.2,0.371291866028708
"Smarcd2_2",1.08203330962909,"Smarcd2",0.973272751280281,1.20757288878514,0.3,0.6,0.74140127388535
"Smarcd2_3",0.900322867242687,"Smarcd2",0.800803252919995,0.961798192568923,0,0,0
"Smarce1_1",0.520076211950969,"Smarce1",0.450175388726698,0.615105681515157,0,0,0
"Smarce1_2",0.383116410487508,"Smarce1",0.363980423692638,0.40500981837683,0,0,0
"Smarce1_3",0.691569588079195,"Smarce1",0.582976814884389,0.788882183273045,0,0,0
"Smc1a_1",0.665367275726703,"Smc1a",0.571198868513848,0.762212483157499,0,0,0
"Smc1a_2",0.447607299740664,"Smc1a",0.41802753347031,0.500020436560919,0,0,0
"Smc1a_3",0.738002063582061,"Smc1a",0.636422884331158,0.809785042543081,0,0,0
"Smc3_1",0.41782929439955,"Smc3",0.374100439071636,0.491555822305165,0,0,0
"Smc3_2",0.774940877884247,"Smc3",0.592439589284119,1.00141223997463,0.1,0.2,0.371291866028708
"Smc3_3",0.804303689149422,"Smc3",0.6711018746174,0.951916686252395,0,0,0
"Smn1_1",0.583833437262393,"Smn1",0.521288126511495,0.682766816510056,0,0,0
"Smn1_2",0.83696485526315,"Smn1",0.738841452893815,0.935219886179512,0,0,0
"Smn1_3",0.488548255180016,"Smn1",0.35172082667743,0.764703053852779,0,0,0
"Smndc1_1",0.772244969529033,"Smndc1",0.584419293641226,1.13324076216022,0.1,0.2,0.371291866028708
"Smndc1_2",1.0040437972781,"Smndc1",0.842964930324417,1.29570162107594,0.4,0.8,0.851577503429355
"Smndc1_3",1.12781704879608,"Smndc1",0.91555620379082,1.35240327861192,0.2,0.4,0.592366412213741
"Snd1_1",0.784164695521272,"Snd1",0.698424900841557,0.892286841569376,0,0,0
"Snd1_2",0.870721932406255,"Snd1",0.756435250182836,0.994499122089981,0.1,0.2,0.371291866028708
"Snd1_3",0.902709302787754,"Snd1",0.864554698679875,0.972629859698958,0,0,0
"Sos2_1",0.8101040425255,"Sos2",0.665694080001062,0.920340361263711,0,0,0
"Sos2_2",0.849697602203687,"Sos2",0.641591744662233,1.11456018924444,0.2,0.4,0.592366412213741
"Sos2_3",0.678550140652635,"Sos2",0.578727418280633,0.756649863927389,0,0,0
"Sp100_1",1.04419834443443,"Sp100",0.910408339983393,1.15352102101261,0.3,0.6,0.74140127388535
"Sp100_2",1.17807326373255,"Sp100",0.918123177119498,1.4155070686003,0.2,0.4,0.592366412213741
"Sp100_3",1.03969617894888,"Sp100",0.923749278179456,1.22639067673717,0.4,0.8,0.851577503429355
"Sp140_1",0.575044282194611,"Sp140",0.49001359256815,0.679481507780835,0,0,0
"Sp140_2",0.961704262263731,"Sp140",0.77451863062316,1.12085268983145,0.3,0.6,0.74140127388535
"Sp140_3",1.14289651326623,"Sp140",0.989087143833395,1.30097949577928,0.1,0.2,0.371291866028708
"Srcap_1",0.597030596322758,"Srcap",0.471907883225095,0.756928940288112,0,0,0
"Srcap_2",0.653968383430903,"Srcap",0.567157357485097,0.736773132792344,0,0,0
"Srcap_3",0.936485277119932,"Srcap",0.747051093285584,1.18791165929926,0.5,1,1
"Stag1_1",1.04517689627612,"Stag1",0.91044551382052,1.17714756820307,0.4,0.8,0.851577503429355
"Stag1_2",1.04892856792816,"Stag1",0.864032362740652,1.21795684851638,0.3,0.6,0.74140127388535
